year,fips,state,region,population_est,anxiety_ct,trauma_stress_ct,adhd_ct,bipolar_ct,depression_ct,comm_psych_care,outpatient_util,state_psych_care,private_psych_care,resid_psych_care,total_inpatient,inpatient_util,total_civilian,total_util,median_adhd,median_ptsd,median_anxiety,median_bipolar,median_depression,median_mental_hospital,median_psychiatrists_near_me,median_psychologist_near_me,median_therapist_near_me,median_all_trends,mean_adhd,mean_ptsd,mean_anxiety,mean_bipolar,mean_depression,mean_mental_hospital,mean_psychiatrists_near_me,mean_psychologist_near_me,mean_therapist_near_me,mean_all_trends,total_facilities,mental_health_only,inpatient_facilities,pct_pharmacotherapy,pct_free_services,pct_medicare_services,pct_youth_services,pct_counseling_services,per_capita_total_facilities,per_capita_mental_health_only,per_capita_inpatient_facilities
2016,45,SC,South,4963031,15266,14136,15026,11526,24535,86066,0.017341418983681543,168750,170508,170494,509752,0.10270981583633067,595818,0.120051235,19,12,57,18.5,60.5,31.5,0,0,0,18.5,19.25,12.33333333,57.91666667,18.75,63,33.75,0,0,1.666666667,22.96296296,,,,,,,,,,,
2016,46,SD,Central,863693,1260,3833,1262,1585,3527,17265,0.019989742,30690,32110,32110,94910,0.10988858309607696,112175,0.129878325,22,12,65.5,17.5,78,0,0,0,0,12,21.33333333,11,66,18.08333333,74,0,0,0,0,21.157407406666668,,,,,,,,,,,
2016,47,TN,South,6651277,15538,11550,6855,16197,30986,119988,0.018039844,229575,235058,236999,701632,0.10548831449960662,821620,0.123528159,18,11,59,18.5,59,42.5,0,0,3.5,18,17.16666667,10.91666667,58.66666667,18.25,57.41666667,44,0.75,0.583333333,5.166666667,23.657407408888886,,,,,,,,,,,
2016,48,TX,South,27914064,45124,35400,37313,68911,88936,370913,0.013287674628817933,723092,724672,737221,2184985,0.078275417,2555898,0.091563092,21.5,12,64.5,20,68,42,0,4,9.5,20,21.5,11.83333333,65.41666667,20.16666667,67.08333333,41.83333333,0.666666667,4.333333333,9.166666667,26.888888888555556,,,,,,,,,,,
2016,49,UT,West Pacific,3044241,17010,9538,5875,4555,14485,54193,0.017801810040663665,106825,105516,106752,319093,0.10481857382513408,373286,0.122620384,18.5,12,66,19,68.5,26.5,0,0,0,18.5,18.66666667,11.75,66.83333333,18.75,68.33333333,24.83333333,0,2.666666667,1.083333333,23.657407406666668,,,,,,,,,,,
2016,50,VT,Atlantic,624366,3698,7885,2325,1265,4517,31277,0.050094015,62488,62488,62408,187384,0.3001188405518558,218661,0.350212856,21.5,15.5,67,18.5,67,0,0,0,0,15.5,21.41666667,15.08333333,67,18.66666667,62.33333333,4.333333333,0,0,5,21.53703704,,,,,,,,,,,
2016,51,VA,South,8417651,27242,21880,20736,22572,38209,119156,0.014155493022934782,228570,234830,234830,698230,0.082948319,817386,0.097103812,23.5,14,67,21,65,34.5,0,2,8.5,21,23,13.66666667,67.5,21.16666667,67.91666667,34.16666667,0,2.666666667,9.166666667,26.583333334888884,,,,,,,,,,,
2016,53,WA,West Pacific,7299961,12290,15014,3708,10021,23340,88181,0.012079653576231435,153120,141924,155771,450815,0.061755809,538996,0.073835463,21.5,15,70,21.5,69,45.5,0,0,9,21.5,21.41666667,15.33333333,70.91666667,21.58333333,68.16666667,48.83333333,0,1.75,8.083333333,28.453703703666665,,,,,,,,,,,
2016,55,WI,Central,5775170,9800,9751,3763,10812,16026,79061,0.013689813460036674,149700,152349,152747,454796,0.078750236,533857,0.092440049,21,13,73.5,21,76,47,0,0,5,21,21.25,13.08333333,72.66666667,20.5,73.16666667,46.91666667,0,0.833333333,6.583333333,28.33333333,,,,,,,,,,,
2016,56,WY,West Pacific,585243,4057,4494,1593,2175,5940,18270,0.031217801836160363,35558,35842,35842,107242,0.18324354157162068,125512,0.214461343,18,11,61,16,72.5,0,0,0,0,11,18.33333333,11.75,59.5,16.66666667,68.16666667,8.333333333,0,0,0,20.305555555888887,,,,,,,,,,,
2017,1,AL,South,4877989,13683,11256,15612,12535,29660,104426,0.021407592,207061,206117,207851,621029,0.1273125052147514,725455,0.148720098,23.5,13,69.5,21,71,30,0,0,12,21,23.66666667,12.75,69.66666667,20.33333333,69.75,30.41666667,0.666666667,0.583333333,13,26.75925926,,,,,,,,,,,
2017,4,AZ,West Pacific,7048088,49412,21794,32195,29026,45784,196540,0.027885576911071484,392214,367341,392158,1151713,0.163407863,1348253,0.19129344,23,14,77.5,21,76.5,33.5,0,9,14.5,21,22.08333333,14.33333333,77.25,20.91666667,75.5,33.33333333,0.583333333,8.166666667,15.66666667,29.75925925888889,,,,,,,,,,,
2017,5,AR,South,3003855,10587,12412,2975,7927,22196,75444,0.025115726291715147,149110,148190,149548,446848,0.14875817907322425,522292,0.173873905,23,14,71.5,21,75.5,37.5,0,0,0,21,22.58333333,14.58333333,72,21,73.75,37.16666667,0,0,7,27.564814814444446,,,,,,,,,,,
2017,6,CA,West Pacific,39337785,89332,95845,46443,51842,146524,677749,0.017228956841367656,1267026,1259152,1270979,3797157,0.096526965,4474906,0.113755922,20,12,75,18,72.5,42,1.5,8,20.5,20,20,12.16666667,74.58333333,17.83333333,71,42.5,1.333333333,8.083333333,19.58333333,29.675925925111116,,,,,,,,,,,
2017,8,CO,West Pacific,5617421,28849,41317,11038,17550,45509,153516,0.027328555221337335,293035,294498,289700,877233,0.15616294381354007,1030749,0.183491499,20.5,14,72.5,20,72,42.5,0,0,15,20,19.83333333,14.33333333,73.33333333,20.16666667,70.83333333,42.08333333,0,3.666666667,15.25,28.83333333188889,,,,,,,,,,,
2017,9,CT,Atlantic,3575324,16610,20713,11230,9716,22531,98063,0.027427724,193061,193974,192373,579408,0.16205748066468942,677471,0.189485205,24,15,77,21,75,37,11.5,5,19.5,21,23.66666667,14.5,77.16666667,20.91666667,71.41666667,37.83333333,11.16666667,5.666666667,21.16666667,31.50000000188889,,,,,,,,,,,
2017,10,DE,Atlantic,957942,674,1245,653,1451,1611,14742,0.015389240684717864,18087,17465,14955,50507,0.052724486,65249,0.068113727,21,12.5,72,21.5,72.5,0,0,0,0,12.5,21.58333333,12.91666667,73.41666667,21.16666667,70.75,8.666666667,0,0,2.916666667,23.490740741555552,,,,,,,,,,,
2017,11,DC,Atlantic,697079,1600,3172,2112,5666,10910,36976,0.053044203,72658,73320,73234,219212,0.31447224776531785,256188,0.367516451,22.5,14,72,19.5,65.5,29.5,0,0,6,19.5,22.08333333,13.58333333,72,19.75,61.91666667,30.91666667,2.333333333,2,8.416666667,25.888888888888893,,,,,,,,,,,
2017,12,FL,South,20977089,14642,34978,15316,29113,55025,216959,0.010342665,422108,423836,423594,1269538,0.060520218,1486497,0.070862883,21.5,12,70,20,65,28.5,2,9,18.5,20,21,12,69.83333333,19.58333333,65.58333333,29.33333333,2.25,9.333333333,18.41666667,27.481481480333333,,,,,,,,,,,
2017,15,HI,West Pacific,1425763,690,2567,525,1577,2449,10116,0.007095148,19356,19664,19705,58725,0.041188472,68841,0.048283621,24.5,15.5,68.5,17,71,0,0,0,0,15.5,24.41666667,15.5,69.33333333,17.5,69.5,14,0,0,3.083333333,23.70370370366667,,,,,,,,,,,
2017,16,ID,West Pacific,1719745,1434,846,658,1691,2537,16098,0.00936069,28815,28502,30747,88064,0.051207592,104162,0.060568282,23,14.5,70.5,21.5,74,36.5,0,0,0,21.5,22.58333333,14.16666667,70.25,21.41666667,73.83333333,33.5,0,0,2.5,26.47222222222222,,,,,,,,,,,
2017,17,IL,Central,12779893,13960,12468,8393,11997,22521,75543,0.005911082,138042,142389,142389,422820,0.033084784,498363,0.038995866,22.5,12,75,20,71,42,1.5,9,20,20,21.83333333,11.41666667,74.33333333,19.5,68,43.16666667,1.833333333,8.833333333,19.33333333,29.805555555111116,,,,,,,,,,,
2017,18,IN,Central,6662068,42243,25846,28458,15038,48198,138276,0.020755717293789257,274171,273661,273431,821263,0.12327448473957336,959539,0.144030202,22,12.5,74,20,76.5,32,0,7,16,20,22,12.08333333,75.33333333,19.91666667,75.83333333,33.08333333,0,5.833333333,16.75,28.981481480333336,,,,,,,,,,,
2017,19,IA,Central,3143734,10637,9778,7370,11541,25695,103448,0.032906092,202939,185583,202281,590803,0.18793034016236743,694251,0.220836432,25,12,74.5,20.5,77,35.5,0,0,14.5,20.5,25.33333333,12.83333333,75.75,20.33333333,76.33333333,36.75,0,0,10.16666667,28.61111111,,,,,,,,,,,
2017,21,KY,Central,4455590,37717,31077,20689,13618,45896,157266,0.035296336,304090,310381,310379,924850,0.2075707145406108,1082116,0.24286705,22.5,12,75.5,20,69,32,0,0,13.5,20,22.41666667,12.33333333,75.83333333,20.41666667,68.83333333,32.58333333,0,0,13,27.268518517777782,,,,,,,,,,,
2017,22,LA,South,4673673,4271,2430,2729,4578,9909,50278,0.010757705984137101,97515,98604,98604,294723,0.063060253,345001,0.073817959,23.5,11,69.5,20.5,66,54,0,0,17,20.5,23.75,11.08333333,70.08333333,20.83333333,66.75,53.83333333,0,2.166666667,16.66666667,29.46296296188889,,,,,,,,,,,
2017,25,MA,Atlantic,6863560,2116,2878,881,2355,3402,32341,0.004711986,61714,62710,63177,187601,0.0273329,219942,0.032044886,23.5,12.5,70,20,65,57,11,8.5,24,23.5,22.58333333,12.41666667,70.41666667,19.83333333,64.08333333,55.5,11.58333333,9.5,24.16666667,32.23148148111111,,,,,,,,,,,
2017,26,MI,Central,9976752,33832,23547,21957,27955,47211,181254,0.018167636,354189,350814,353563,1058566,0.10610326887949104,1239820,0.124270905,21.5,11,69.5,20.5,66.5,39,0,8.5,19.5,20.5,21.08333333,10.75,69.83333333,19.83333333,64.83333333,38.33333333,1.583333333,8.916666667,20.16666667,28.370370368888892,,,,,,,,,,,
2017,27,MN,Central,5569283,103946,75761,40423,21818,97876,272400,0.048911143,539101,518503,537997,1595601,0.2865002550597626,1868001,0.335411399,23,13.5,78.5,20,75.5,56.5,0,0,20.5,20.5,23.16666667,13.66666667,79.66666667,18.83333333,75.08333333,55.58333333,0,1.666666667,22.08333333,32.19444444411111,,,,,,,,,,,
2017,28,MS,South,2990674,8910,8011,13009,7815,17867,75528,0.025254507846726188,145271,147734,147503,440508,0.14729388759858145,516036,0.172548395,29,11.5,70,21.5,71,42,0,0,0,21.5,28.25,11.75,71.25,22,71.25,43.41666667,1.416666667,0,8.583333333,28.657407407777775,,,,,,,,,,,
2017,29,MO,Central,6111382,11101,5627,7779,16096,24994,78822,0.012897573740276749,153421,154800,154901,463122,0.075780241,541944,0.088677815,22.5,13,74.5,20,78.5,41.5,0,3.5,14.5,20,22.25,13.33333333,74.83333333,20,74.91666667,40.83333333,0,4.666666667,15.08333333,29.546296295222223,,,,,,,,,,,
2017,30,MT,West Pacific,1053862,13180,11727,5597,4996,14830,50768,0.04817329,100137,98069,100348,298554,0.2832951562918105,349322,0.331468447,18.5,16,74.5,23,80,0,0,0,0,16,18.83333333,17,74.75,21.58333333,75.58333333,19.75,0,0,0,25.277777776666667,,,,,,,,,,,
2017,31,NE,Central,1916998,4263,4081,1224,4094,6576,24083,0.012562872,43377,40587,43744,127708,0.066618745,151791,0.079181616,24,14,77.5,21,74.5,37,0,0,0,21,24.08333333,13.66666667,76.41666667,21.41666667,73.66666667,34.91666667,0,0,1.75,27.324074075555554,,,,,,,,,,,
2017,32,NV,West Pacific,2972097,2053,2020,652,1163,2379,22668,0.007626938,37888,41070,40902,119860,0.040328428,142528,0.047955366,20.5,14,76,20,71,51.5,0,0,7,20,20.58333333,14.16666667,74.5,20,70.16666667,50.58333333,0,0,7.833333333,28.648148148111108,,,,,,,,,,,
2017,34,NJ,Atlantic,8888147,32462,55166,21683,32778,79012,429103,0.048278116912332796,801444,776940,797762,2376146,0.26733873775940026,2805249,0.315616855,23.5,11.5,72,21.5,73.5,29,0,12.5,22,22,23.25,11.66666667,72.75,21.16666667,69.25,28.58333333,1.416666667,11.83333333,21.75,29.074074074111106,,,,,,,,,,,
2017,35,NM,West Pacific,2092844,32523,44345,11299,12946,35649,161938,0.077377005,294622,281386,294523,870531,0.41595599098642805,1032469,0.493332996,22.5,20,78.5,22.5,78,38,0,0,0,22.5,22,20.91666667,79.91666667,22.5,76.91666667,33.33333333,0,2.25,0,28.648148148888893,,,,,,,,,,,
2017,36,NY,Atlantic,19593849,7292,11637,3494,7298,11732,63664,0.003249183,107137,116080,116079,339296,0.017316455,402960,0.020565638,22,11.5,77.5,21,70.5,43.5,3,11.5,22.5,22,21.5,11.33333333,77.25,20.83333333,70.08333333,43.58333333,3.25,11.33333333,22.58333333,31.30555555333334,,,,,,,,,,,
2017,37,NC,South,10275758,25412,25582,8994,30223,54752,154588,0.015043951015584447,282896,278748,279996,841640,0.081905393,996228,0.096949344,24.5,13.5,69,22,68.5,34,0,7,16,22,24.16666667,13.58333333,68.66666667,21.16666667,68.58333333,33.66666667,0,7.166666667,16.58333333,28.175925926333328,,,,,,,,,,,
2017,38,ND,Central,756755,2562,1103,1138,1266,2889,13978,0.018470971,27402,24969,27761,80132,0.10588896009937165,94110,0.124359932,21,11.5,76.5,16.5,68.5,0,0,0,0,11.5,19.5,12,76.33333333,17.08333333,66.33333333,0,0,0,0,21.24999999888889,,,,,,,,,,,
2017,39,OH,Central,11665706,89312,98584,62447,51911,110379,533328,0.045717593,1057949,1063399,1058711,3180059,0.2725989322892245,3713387,0.318316525,22.5,11.5,73,20,67,39,0,10,21,21,22.16666667,11.33333333,72.25,19.41666667,66.75,39.66666667,1.25,9.75,22,29.398148148888886,,,,,,,,,,,
2017,40,OK,South,3933602,14874,15252,4346,11880,32949,98116,0.024943042026112455,191120,190008,192227,573355,0.14575826430838706,671471,0.170701306,24.5,14.5,76.5,21.5,73,53.5,0,0,15.5,21.5,23.41666667,14.66666667,76.75,21.25,72.83333333,53.91666667,0,0,11.25,30.45370370444444,,,,,,,,,,,
2017,41,OR,West Pacific,4147294,38678,48971,0,11065,34191,127234,0.030678799236321323,251484,248000,250832,750316,0.18091700274926253,877550,0.211595802,23,14,70,21,67.5,47.5,0,0,14.5,21,22.33333333,14.16666667,70.25,20.08333333,65.41666667,44.41666667,0,1.666666667,13.75,28.009259259666663,,,,,,,,,,,
2017,42,PA,Atlantic,12794679,75282,79222,75136,74253,145967,581022,0.045411221,1144942,1099135,1140880,3384957,0.2645597439373039,3965979,0.309970965,21.5,12,73.5,20,69,36.5,3,10,22,21.5,20.91666667,11.83333333,74.58333333,19.58333333,66.08333333,35.75,2.916666667,10.33333333,21.66666667,29.296296295222216,,,,,,,,,,,
2017,44,RI,Atlantic,1056554,6815,6523,2911,3669,10652,31375,0.029695595303221606,62281,62498,62498,187277,0.17725265343749586,218652,0.206948249,23,12.5,75,18.5,69.5,39,0,0,0,18.5,23.75,12.66666667,75.25,18.75,67.25,33.83333333,0,0,4.75,26.25,,,,,,,,,,,
2017,45,SC,South,5027102,16221,15412,15026,10862,24411,86580,0.017222646367628904,169637,171507,171507,512651,0.10197744147622229,599231,0.119200088,20.5,12,63.5,17.5,68,33,0,4,16,17.5,20.41666667,12,63.25,17.5,65.58333333,33.16666667,0,5.083333333,16.41666667,25.93518518588889,,,,,,,,,,,
2017,46,SD,Central,873732,1410,3557,1225,1488,3520,16764,0.019186661356113775,30251,31451,31452,93154,0.1066162164141865,109918,0.125802878,23,12.5,71.5,19,75.5,0,0,0,0,12.5,23.08333333,12.58333333,69.08333333,18.33333333,74.58333333,16.41666667,0,0,0,23.787037035555556,,,,,,,,,,,
2017,47,TN,South,6714748,14837,9823,3741,15101,27909,109744,0.016343726,208910,214256,216447,639613,0.095254952,749357,0.111598678,18.5,11,64.5,18,60.5,47.5,0,7,15.5,18,18,10.75,64.41666667,17.91666667,62.83333333,47.08333333,0,5.583333333,15.91666667,26.94444444477778,,,,,,,,,,,
2017,48,TX,South,28291024,50600,40636,39743,69240,94968,382711,0.013527647496958752,744376,749565,759685,2253626,0.079658693,2636337,0.093186341,22.5,12,71,19.5,71,41.5,2,8.5,18.5,19.5,22.16666667,12.33333333,71.08333333,19.25,70.25,42.08333333,1.916666667,8.833333333,17.83333333,29.52777777666667,,,,,,,,,,,
2017,49,UT,West Pacific,3103540,18520,10018,5976,4400,15031,55988,0.018040045,110483,109060,110395,329938,0.10631021349813438,385926,0.124350258,20.5,12.5,72,19,73.5,25,0,0,10,19,20.75,12.5,72.58333333,19.25,72.25,26.08333333,1.166666667,0,9.666666667,26.02777777711111,,,,,,,,,,,
2017,50,VT,Atlantic,625132,4021,8600,2383,1352,4806,30959,0.049523941,61848,61848,61756,185452,0.29666054529283414,216411,0.346184486,20.5,15,71.5,18,69,0,0,0,0,15,21,15.83333333,73.66666667,18.33333333,67.66666667,3.083333333,0,0,0,22.17592592588889,,,,,,,,,,,
2017,51,VA,South,8471011,28846,24122,20748,22266,40095,124497,0.014696828985347793,238853,245247,245248,729348,0.086099286,853845,0.100796115,25.5,13,67,20.5,67,32,0,7.5,14.5,20.5,24.91666667,12.83333333,67.66666667,20,68.91666667,32,0,7.916666667,14.91666667,27.68518518633333,,,,,,,,,,,
2017,53,WA,West Pacific,7427951,16407,17678,5502,8870,23433,100830,0.013574402954462139,184646,173706,187308,545660,0.073460366,646490,0.087034769,24,16,74.5,21,70.5,40,0,6.5,17,21,23.58333333,15.25,76.58333333,20.91666667,70.58333333,40.91666667,0.5,5.083333333,17.91666667,30.148148148111115,,,,,,,,,,,
2017,55,WI,Central,5793147,11152,7449,3186,6327,12009,66215,0.011429884309857837,125960,128268,128676,382904,0.066096027,449119,0.077525911,23.5,13,78.5,20,80,44.5,0,0,17.5,20,22.25,12.5,78.16666667,19.75,74.16666667,47.5,0,0.75,17.25,30.259259259999997,,,,,,,,,,,
2017,56,WY,West Pacific,579994,4100,4171,1504,1709,5512,17715,0.030543419,34483,34730,34730,103943,0.17921392290265073,121658,0.209757342,19.5,13.5,62,21.5,70,0,0,0,0,13.5,19.08333333,12.33333333,61.83333333,20.33333333,69.16666667,0,0,0,0,20.305555554444442,,,,,,,,,,,
2018,1,AL,South,4891628,14132,12036,16072,12191,29520,102894,0.021034714822958735,203969,203337,204797,612103,0.12513277788090182,714997,0.146167493,23,12,77,22,73,32.5,0,0,24.5,23,23,12.25,77.66666667,22.08333333,73,32.58333333,0,3.333333333,23.08333333,29.66666666588889,,,,,,,,,,,
2018,4,AZ,West Pacific,7164228,58442,23939,34895,31378,52897,225218,0.031436464612795686,449334,413884,449079,1312297,0.18317353942392678,1537515,0.214610004,22,14,84,22,79,35,0,13.5,29.5,22,21.58333333,14.58333333,83,22.91666667,77.41666667,35.25,0,14.5,29.41666667,33.185185185555554,,,,,,,,,,,
2018,5,AR,South,3012161,8844,11469,1369,6773,20005,75340,0.025011943,148945,148246,149220,446411,0.14820290150493284,521751,0.173214845,23.5,14.5,81.5,24,82,44.5,0,0,29,24,23.41666667,14.16666667,81,24.58333333,78.83333333,44.5,0,0,30.5,33,,,,,,,,,,,
2018,6,CA,West Pacific,39437463,109851,110623,49731,60943,183968,749507,0.019004949684516978,1407444,1397363,1410389,4215196,0.10688304163987425,4964703,0.125887991,20,12.5,83,19,78,43.5,2,11.5,34.5,20,19.66666667,13,82.5,20,76.16666667,43.66666667,2.083333333,11.83333333,33.91666667,33.648148149222216,,,,,,,,,,,
2018,8,CO,West Pacific,5697155,29735,46287,11122,17478,46695,156807,0.027523737725233033,299778,301094,296148,897020,0.1574505169685571,1053827,0.184974255,20,16,81.5,20,72,41,0,8.5,30,20,19.66666667,15.33333333,81.83333333,20.75,71.41666667,41.16666667,0,6.75,31.16666667,32.00925925999999,,,,,,,,,,,
2018,9,CT,Atlantic,3574561,17621,21262,11549,9039,22978,94847,0.026533887657813084,186766,187662,186069,560497,0.15680163242423337,655344,0.18333552,23,15.5,86,22.5,74.5,39.5,14,14,40,23,23.33333333,15.25,84.58333333,23.16666667,72.16666667,40.91666667,13.16666667,14,40.66666667,36.36111111222222,,,,,,,,,,,
2018,10,DE,Atlantic,966985,822,1202,555,1831,2287,16560,0.017125394913054495,18803,18227,14195,51225,0.052973934,67785,0.070099329,23.5,14.5,79,22.5,70.5,0,0,0,16.5,16.5,22.41666667,14.41666667,79.08333333,22.25,71.08333333,6.5,0,0,21.33333333,26.34259259222222,,,,,,,,,,,
2018,11,DC,Atlantic,704147,1826,3856,2620,6750,13660,46096,0.065463603,90406,91097,91023,272526,0.38702998095568114,318622,0.452493584,23.5,14.5,72,21,65,27.5,0,0,0,21,23.83333333,15.66666667,70.91666667,20.91666667,65.91666667,21,0,0,9,25.25000000111111,,,,,,,,,,,
2018,12,FL,South,21254926,15798,30833,14459,29434,57159,223051,0.010494085,431218,432851,433505,1297574,0.061048154,1520625,0.071542239,22,13,80,21,68,30.5,3,15.5,32.5,22,21.91666667,12.75,77.41666667,21.41666667,67,30.41666667,3,15.41666667,31.58333333,31.21296296444445,,,,,,,,,,,
2018,15,HI,West Pacific,1423102,637,3040,598,1399,2172,10185,0.007156901,19521,19749,19815,59085,0.041518458,69270,0.048675358,22,15.5,72,20,76.5,0,0,0,0,15.5,22.75,15.41666667,73.16666667,20.25,75,10.25,0,0,10,25.203703704444443,,,,,,,,,,,
2018,16,ID,West Pacific,1752074,1448,855,705,1670,2599,17436,0.009951634,31287,30977,33330,95594,0.054560481,113030,0.064512115,24.5,14,80.5,23,76,41,0,0,0,23,23.5,14,80.16666667,23.5,76.16666667,39.33333333,0,0,11.08333333,29.75,,,,,,,,,,,
2018,17,IL,Central,12724685,13251,12353,7450,10717,20906,70559,0.005545049,129409,133312,133309,396030,0.031122970824032186,466589,0.03666802,22,12,82,21.5,76.5,46.5,4,12,33,22,21.91666667,12.5,82.25,21.83333333,72.91666667,47,3.833333333,12.75,33.08333333,34.23148148144444,,,,,,,,,,,
2018,18,IN,Central,6698481,43577,27138,27616,14416,48785,138011,0.020603328,273628,273265,273059,819952,0.12240864757248696,957963,0.143011975,23.5,12.5,80.5,21.5,78.5,38,0,10,28.5,23.5,23.66666667,12.75,80.16666667,21.83333333,78.08333333,37.25,1,10.5,28.16666667,32.60185185222222,,,,,,,,,,,
2018,19,IA,Central,3149900,51637,38109,34304,16977,58865,190946,0.060619702,378140,363186,372825,1114151,0.3537099590463189,1305097,0.414329661,24.5,12.5,80.5,22.5,85,38,0,0,24.5,24.5,23.75,13.41666667,81.58333333,22.16666667,78.83333333,38.83333333,0,1.083333333,23.66666667,31.481481481444444,,,,,,,,,,,
2018,21,KY,Central,4464273,38811,33795,20668,13798,47460,159813,0.035798214,309050,315464,315462,939976,0.210555224,1099789,0.246353438,23.5,13,81.5,21,69,34,0,10,26,23.5,23.16666667,13,81.33333333,22.25,69.25,34.16666667,0,8,25.25,30.712962963333332,,,,,,,,,,,
2018,22,LA,South,4664450,3974,1935,2457,3858,9291,40347,0.008649894,77810,78825,78826,235461,0.050479907,275808,0.059129801,24.5,11.5,76,22,67.5,58,0,11,29,24.5,23.83333333,11.25,77,22,65.5,55.75,0,9.333333333,27.91666667,32.50925925922222,,,,,,,,,,,
2018,25,MA,Atlantic,6885720,2071,1594,752,1933,2413,27196,0.003949623,51095,52244,52628,155967,0.02265079,183163,0.026600414,23,13.5,75.5,22,69.5,49.5,15,13.5,43.5,23,22.91666667,12.91666667,75.83333333,22.41666667,67.16666667,53.5,15,14.16666667,44.08333333,36.444444445555554,,,,,,,,,,,
2018,26,MI,Central,9987286,47112,35534,29339,35795,66177,236352,0.023665288,463514,459437,462707,1385658,0.13874219682904845,1622010,0.162407485,21,11,74,21,71,43.5,0,15,35.5,21,21.41666667,11.16666667,74.33333333,21.41666667,68.5,42.66666667,0.916666667,15.58333333,36.83333333,32.53703703744444,,,,,,,,,,,
2018,27,MN,Central,5608762,126747,101001,46690,29121,121457,289986,0.051702318622184364,573047,551359,572405,1696811,0.3025286150490964,1986797,0.354230934,23.5,14,84.5,20.5,73.5,54.5,0,10.5,38.5,23.5,23.83333333,14.16666667,84.58333333,20.58333333,74.16666667,54.58333333,0,8.416666667,37.08333333,35.26851851744445,,,,,,,,,,,
2018,28,MS,South,2982879,12979,10823,17071,10400,24493,87272,0.029257640018250822,168246,170898,170278,509422,0.17078198612816678,596694,0.200039626,26.5,12,81.5,25,73.5,44,0,0,25,25,26.58333333,12.08333333,79.91666667,24.33333333,74.58333333,45.5,0,4.416666667,23.16666667,32.28703703633333,,,,,,,,,,,
2018,29,MO,Central,6125986,11388,6152,7825,15301,25768,77778,0.012696405117478231,151263,152753,152748,456764,0.074561711,534542,0.087258116,23,14,82.5,22,79,41.5,0,12,25,23,22.75,14,81.58333333,22,77,41.41666667,0,11.5,26.75,33,,,,,,,,,,,
2018,30,MT,West Pacific,1061818,24096,15953,7906,5855,20749,63591,0.059888795,125143,122962,125313,373418,0.3516779711777348,437009,0.411566766,20,15.5,80,22,77.5,0,0,0,0,15.5,19.83333333,16.16666667,79.91666667,22.58333333,75.5,18.5,0,0,5,26.38888888888889,,,,,,,,,,,
2018,31,NE,Central,1925512,4653,4371,1377,3997,6799,27239,0.014146367303865153,49361,46615,49838,145814,0.075727391,173053,0.089873758,23,15,85.5,22.5,82,36.5,0,0,0,22.5,23.33333333,14.83333333,84,23.16666667,78.08333333,33.83333333,0,0,8.75,29.55555555444445,,,,,,,,,,,
2018,32,NV,West Pacific,3030725,1984,1927,572,1043,2180,19688,0.006496135,36252,39270,39132,114654,0.037830552,134342,0.044326688,21.5,14.5,85,23,75,52.5,0,0,21,21.5,20.83333333,14.75,84.58333333,22.75,74.41666667,51.75,0,3.5,20.58333333,32.574074073333335,,,,,,,,,,,
2018,34,NJ,Atlantic,8891730,34780,60238,25875,33132,80702,446919,0.050262322,839356,815902,834640,2489898,0.28002402232186535,2936817,0.330286345,23.5,12,78.5,23,72,26.5,4,18,37,23.5,23.16666667,11.66666667,78.16666667,23.25,70.5,27.33333333,3.416666667,18.75,37.41666667,32.62962963077777,,,,,,,,,,,
2018,35,NM,West Pacific,2093754,28375,31921,10870,9594,27683,150235,0.071753893,298352,289086,298942,886380,0.42334486286354556,1036615,0.495098756,20.5,21,82.5,23,77.5,37,0,0,24.5,23,19.33333333,19.91666667,84.66666667,23.75,76.33333333,32.16666667,0,2.083333333,21.08333333,31.037037036999997,,,,,,,,,,,
2018,36,NY,Atlantic,19544098,7447,12497,3722,7065,11860,63256,0.003236578,107115,115858,115858,338831,0.017336742785469046,402087,0.020573321,22,12,86.5,23.5,77,44.5,4,17.5,40.5,23.5,22.41666667,12.33333333,86.33333333,23.66666667,75.58333333,44.33333333,3.833333333,17.91666667,40.5,36.324074073666665,,,,,,,,,,,
2018,37,NC,South,10391358,21286,21503,6321,19576,39025,111532,0.01073315,199548,193062,197632,590242,0.056801238,701774,0.067534388,23.5,14,75.5,22.5,71,31.5,0,11,31,23.5,24.16666667,13.91666667,76.58333333,22.33333333,69.5,32.5,0.5,10.83333333,31.16666667,31.27777777777778,,,,,,,,,,,
2018,38,ND,Central,760062,2186,943,984,1107,2492,13866,0.018243248577089765,27538,24754,27538,79830,0.10503090537350901,93696,0.123274154,20,12.5,81,18.5,71,0,0,0,0,12.5,19.41666667,12.16666667,79.58333333,18.33333333,65.91666667,3.833333333,0,0,0,22.138888889222223,,,,,,,,,,,
2018,39,OH,Central,11680892,99444,103494,62850,56636,128454,483279,0.041373467,960430,964187,960917,2885534,0.2470302781671126,3368813,0.288403745,23,11,81,21,73.5,46,4,16,35.5,23,22.66666667,11.5,80.91666667,21.25,69.58333333,45.83333333,3.666666667,15,36.08333333,34.05555555522222,,,,,,,,,,,
2018,40,OK,South,3943488,16681,18456,4448,11310,34582,103697,0.026295756447084408,201867,201052,203119,606038,0.1536807009429216,709735,0.179976457,23,14.5,84,23.5,78,56.5,0,0,20,23,23,14.83333333,84.58333333,23,76,57.08333333,0,2.333333333,19.75,33.39814815,,,,,,,,,,,
